"","X","cases","adjusted_year","YearN","ISO_A0","full_name","continent","population_total","mean_fitted","dis_mean","dis_variance","dis_0.025","dis_0.975","dis_0.05","dis_0.95","dis_time","dis_all","continentID","countryID","region_join","country_join","global_post_mean","global_post_sd","region_post_mean","region_post_sd","country_post_mean","country_post_sd","total_post_mean","total_post_sd","post_variance"
"25",25,0,1994,5,"ABW","Aruba","Caribbean",77595,0.249886208850649,-2.27672015148201,1.95985722942108,-2.70312975355185,2.46212069110563,-2.28433307202317,2.04536782137574,-2.27672015148201,-2.66317916810235,2,1,"Caribbean_5","ABW_5",-0.00076459591001074,0.0150544821459418,-2.15029360268782,0.509417130132266,-0.130400872948716,1.31906595875507,-2.28145907154655,1.84353757103327,3.39863077581126
"26",26,0,2012,23,"ABW","Aruba","Caribbean",104110,2.35742468180085,-4.37537914511829,0.752879351481841,-5.38463364158227,-2.28542153492195,-5.13242064813347,-2.53556646534525,-4.37537914511829,-4.76183816173862,2,1,"Caribbean_23","ABW_23",-0.000160364469976264,0.015755251747035,-0.542918641783285,0.385820070096471,-3.83501416100908,0.770614123479416,-4.37809316726235,1.17218944532292,1.37402809572646
"27",27,10,1996,7,"ABW","Aruba","Caribbean",83021,11.9706808399542,1.7699705175938,0.652355453287418,-0.333047099155396,2.45911300259944,-0.106430288343856,2.23294109446378,1.7699705175938,1.38351150097347,2,1,"Caribbean_7","ABW_7",-0.000367806475760624,0.0154299868960051,0.708519303914724,0.401553711174905,1.06997596471029,0.689989653545766,1.77812746214926,1.10697335161668,1.22539000118946
"28",28,76,2000,11,"ABW","Aruba","Caribbean",90588,83.1807300740755,2.53902307184978,0.504666910014846,1.02429307281342,3.3928579135688,1.21638469338115,3.20032771579088,2.53902307184978,2.15256405522945,2,1,"Caribbean_11","ABW_11",0.000262975453026007,0.0152743073244148,0.329098813812917,0.393965756641794,2.21505329392216,0.589368632279295,2.5444150831881,0.998608696245504,0.997219328217145
"29",29,845,2009,20,"ABW","Aruba","Caribbean",101604,830.549762759974,2.56960772072056,0.469862012629872,2.0000736995921,4.26856045443283,2.18412220875606,4.08410737037043,2.56960772072056,2.18314870410023,2,1,"Caribbean_20","ABW_20",-2.59210422780573e-05,0.0150943546118229,-0.569535851414721,0.388678548022334,3.13380863634197,0.557464327698091,2.56424686388497,0.961237230332248,0.923977012976811
"30",30,400,2014,25,"ABW","Aruba","Caribbean",106807,375.028605108367,0.655407592569264,0.458709098478724,-1.23037454675456,1.01013030950599,-1.04735426730674,0.829162353675189,0.655407592569264,0.26894857594893,2,1,"Caribbean_25","ABW_25",0.000567958358517172,0.0156066816116153,0.765218056775776,0.380572678752922,-0.118458319686766,0.548867763765151,0.647327695447528,0.945047124129688,0.893114066825795
"31",31,0,2005,16,"ABW","Aruba","Caribbean",97635,1.41060258768791,-2.83210960492165,0.99017862610638,-3.66509697182672,-0.059459674987742,-3.37200310776562,-0.35032257329107,-2.83210960492165,-3.21856862154199,2,1,"Caribbean_16","ABW_16",-0.000181606455788469,0.0155828850056923,-0.966685402587118,0.415774874769525,-1.87356682798609,0.901623959094711,-2.84043383702899,1.33298171886993,1.77684026284143
"32",32,0,2008,19,"ABW","Aruba","Caribbean",100917,2.02597948678837,-3.31555872140941,0.809597465251535,-4.70038636886493,-1.4614038342033,-4.43720874518072,-1.72309559455518,-3.31555872140941,-3.70201773802975,2,1,"Caribbean_19","ABW_19",0.000374087542904336,0.0152505113875861,-0.239446831031465,0.384405362097383,-3.08180268977752,0.809266470445433,-3.32087543326608,1.2089223439304,1.46149323365418
"33",33,106,2019,30,"ABW","Aruba","Caribbean",109203,97.4943150388509,0.458529163021151,0.481369726348403,-1.08528097740035,1.21445386122935,-0.899569433467025,1.02670589990008,0.458529163021151,0.0720701464008167,2,1,"Caribbean_30","ABW_30",0.000569657553571704,0.0153371038535964,0.39291372826975,0.392774813368567,0.0621979325006968,0.57668298522605,0.455681318324019,0.984794902448213,0.969820999887986
"34",34,9,2018,29,"ABW","Aruba","Caribbean",108908,9.40711961636858,-2.31549081035198,0.531839494381571,-2.68489563999205,-0.213601675287953,-2.48327752883904,-0.413062955988819,-2.31549081035198,-2.70194982697231,2,1,"Caribbean_29","ABW_29",-0.000696356353461392,0.0156161594057476,-0.866696683834407,0.391067286430103,-1.45250064542041,0.619743503310278,-2.31989368560828,1.02642694914613,1.05355228193343
"35",35,2803,2011,22,"ARG","Argentina","South America",41730660,6.71797792784104,0.256005143338151,0.51051653682816,-1.0714880925929,1.23690696025996,-0.884174130495995,1.04928580640137,0.256005143338151,-3.38610289933599,5,2,"South America_22","ARG_22",-6.89116478899139e-05,0.01509266263608,0.174118866811896,0.426462800091647,0.0857779319258036,0.573320118934437,0.259827887089809,1.01487558166216,1.02997244625412
"36",36,0,1991,2,"ARG","Argentina","South America",33230294,0.000389877266900712,-0.51866408542637,2.0553529719966,-2.67614150963505,2.61518678994259,-2.24829379298085,2.18724359168622,-0.51866408542637,-4.16077212810052,5,2,"South America_2","ARG_2",7.62837141671729e-05,0.0157543393751146,-0.484180894030009,0.519299128297721,-0.0340759910985642,1.32884664732922,-0.518180601414406,1.86390011500205,3.47412363870466
"37",37,77874,2015,26,"ARG","Argentina","South America",43477012,179.11375954312,2.45916667293028,0.515760406934737,1.12886842945946,3.44856229805416,1.31704527119216,3.25996910719417,2.45916667293028,-1.18294136974387,5,2,"South America_26","ARG_26",-9.2820054407753e-06,0.0152220536094511,0.168641190325405,0.424180137064342,2.28703830548641,0.570986043454636,2.45567021380638,1.01038823412843,1.02088438366516
"38",38,9294,2012,23,"ARG","Argentina","South America",42161721,22.043982410299,1.13522786602336,0.512818018775773,-0.43002115846759,1.88153548034085,-0.24226742592445,1.69384595172989,1.13522786602336,-2.50688017665079,5,2,"South America_23","ARG_23",-0.000160364469976264,0.015755251747035,0.409830437130455,0.425120100579356,0.72715586011146,0.573305234873713,1.13682593277194,1.0141805872001,1.02856226345355
"39",39,610041,2023,34,"ARG","Argentina","South America",45538401,1339.61800001522,2.60325959123155,1.00777894915093,-0.0153926068462377,3.41791832048048,0.261697296204247,3.13869969798447,2.60325959123155,-1.0388484514426,5,2,"South America_34","ARG_34",0.000870231879026504,0.0154078877382705,0.909072417823007,0.520309306693295,1.68125776008096,0.857980963104406,2.59120040978299,1.39369815753597,1.94239455431916
"40",40,0,1996,7,"ARG","Argentina","South America",35513793,0.00319634082792999,-1.56035066623844,1.12248708201263,-3.36570939990391,0.458509687447987,-3.05526227496724,0.149736258039477,-1.56035066623844,-5.20245870891259,5,2,"South America_7","ARG_7",-0.000367806475760624,0.0154299868960051,-0.116493575364807,0.451484230928088,-1.44858745020603,0.949822517910956,-1.5654488320466,1.41673673573505,2.0071429783812
"41",41,0,1993,4,"ARG","Argentina","South America",34152717,0.00140133558899746,-0.16388496737664,1.59931142751938,-2.70288518409391,1.94775258173859,-2.32626857033148,1.57189659699472,-0.16388496737664,-3.80599301005079,5,2,"South America_4","ARG_4",-0.00031759912988853,0.0159342624010053,0.217591112196124,0.475715086205975,-0.362494524042547,1.17528671738451,-0.145221010976311,1.6669360659915,2.7786758481032
"42",42,59492,2019,30,"ARG","Argentina","South America",44973465,132.282292613699,1.43292136406501,0.536199350477971,-0.0872220190717749,2.28315204410181,0.104107035312655,2.08961416454853,1.43292136406501,-2.20918667860914,5,2,"South America_30","ARG_30",0.000569657553571704,0.0153371038535964,0.334046301821561,0.431458889853683,1.08854262911624,0.589237483920409,1.42315858849137,1.03603347762769,1.07336536676532
"43",43,118089,2022,33,"ARG","Argentina","South America",45407904,260.062573467521,1.30206018697432,0.776048818255104,-0.444951105542194,2.51168300052049,-0.206071518087971,2.27118329458657,1.30206018697432,-2.34004785569982,5,2,"South America_33","ARG_33",0.000571073875941391,0.0155095497867018,0.271477709215451,0.479540684454012,1.01830097292979,0.740292097484231,1.29034975602118,1.23534233172494,1.52607067655162
"44",44,0,1990,1,"ARG","Argentina","South America",32755901,0.000435524142937954,0.156167850950887,2.10769585595038,-2.68229895097548,2.64155098484624,-2.25267049334567,2.21013974754292,0.156167850950887,-3.48594019172326,5,2,"South America_1","ARG_1",0.000641663897469316,0.0152185065,0.172713937192025,0.558632348375056,-0.00738540267547536,1.34361013636826,0.165970198414019,1.91746099124331,3.67665665293979
"45",45,34,2004,15,"ARG","Argentina","South America",38815916,0.0910328376330005,-1.88214538970316,0.533272150075077,-2.80488284559099,-0.426654357831118,-2.6105656846395,-0.618472887719563,-1.88214538970316,-5.5242534323773,5,2,"South America_15","ARG_15",-0.00096415156903204,0.0160101319125049,-0.264633073455031,0.424835215046307,-1.62047893466796,0.591386551645945,-1.88607615969202,1.03223189860476,1.06550269249718
"46",46,1700,1999,10,"ARG","Argentina","South America",36794682,4.6168043388012,4.01117933928091,0.548734349276534,2.18471985128222,4.59498427231273,2.38125435599355,4.4001721790731,4.01117933928091,0.36907129660676,5,2,"South America_10","ARG_10",-0.000511614126530925,0.0151041730280182,0.619084457720923,0.431005482351437,3.38806594535341,0.602291559319386,4.0066387889478,1.04840121469884,1.09914510698201
"47",47,2605,2014,25,"ARG","Argentina","South America",43024071,6.05689882347262,-0.703112522363279,0.515778492803338,-1.97660913725466,0.342161768754873,-1.78906098335285,0.153096774691729,-0.703112522363279,-4.34522056503742,5,2,"South America_25","ARG_25",0.000567958358517172,0.0156066816116153,0.119358774177143,0.429660571602171,-0.824726198423846,0.578713349279301,-0.704799465888187,1.02398060249309,1.04853627428211
"48",48,1185,2009,20,"ARG","Argentina","South America",40854831,2.90185988322952,0.0505880273196976,0.508860495010476,-1.2500941585554,1.0554489230353,-1.06276685780638,0.868303053608848,0.0505880273196976,-3.59152001535445,5,2,"South America_20","ARG_20",-2.59210422780573e-05,0.0150943546118229,0.147505507191343,0.423971076108518,-0.0913957807115138,0.573849171401298,0.0560838054375511,1.01291460212164,1.02599599119124
"49",49,3270,2013,24,"ARG","Argentina","South America",42582455,7.68047687415303,-0.207148419285882,0.514945904736839,-1.22590756669459,1.09030394637758,-1.03918913154604,0.900833068727538,-0.207148419285882,-3.84925646196003,5,2,"South America_24","ARG_24",0.000109723488673332,0.0151436451407115,-0.137295174428271,0.426703878082238,-0.0706034617015366,0.574440173291001,-0.207788912641134,1.01628769651395,1.03284068208563
"50",50,214,2001,12,"ARG","Argentina","South America",37624825,0.569589851294868,0.958512525341621,0.526882630610523,-0.807885425601382,1.54780073261493,-0.616133743374033,1.3569994790372,0.958512525341621,-2.68359551733252,5,2,"South America_12","ARG_12",0.000379649059304605,0.0155343522927636,0.591746617659432,0.42728347067798,0.360084010742008,0.597009280069654,0.952210277460744,1.0398271030404,1.08124040421739
"51",51,0,1992,3,"ARG","Argentina","South America",33693527,0.000847299308785298,-0.134721778625315,1.83214672790624,-2.64205652898253,2.35459335009727,-2.23733661332923,1.95105177919565,-0.134721778625315,-3.77682982129946,5,2,"South America_3","ARG_3",-0.00049220025874121,0.0153536386397756,0.0074104662518214,0.495528743418692,-0.133999391658127,1.27284417810035,-0.127081125665046,1.78372656015881,3.18168044141599
"52",52,181,2005,16,"ARG","Argentina","South America",39216789,0.463659118474056,-0.532498091185153,0.516068531646187,-1.80181706150903,0.51987078923375,-1.61301912737232,0.331596941475656,-0.532498091185153,-4.1746061338593,5,2,"South America_16","ARG_16",-0.000181606455788469,0.0155828850056923,0.114691753447463,0.430163647626946,-0.651317102218762,0.572019112119243,-0.536806955227087,1.01776564475188,1.03584690763721
"53",53,11,2000,11,"ARG","Argentina","South America",37213984,0.0329552585119563,-1.48732359631149,0.583575608218037,-2.75889597479594,-0.221237447757825,-2.5527796490068,-0.426935459353595,-1.48732359631149,-5.12943163898564,5,2,"South America_11","ARG_11",0.000262975453026007,0.0152743073244148,0.006403649837624,0.426399903659603,-1.49791048329052,0.636773394725805,-1.49124385799987,1.07844760570982,1.16304923826125
"54",54,3,1998,9,"ARG","Argentina","South America",36372860,0.0119914398572314,-1.4464863178465,0.706497591372085,-3.15494411256981,-0.272537236760985,-2.92290772400144,-0.507795715878475,-1.4464863178465,-5.08859436052065,5,2,"South America_9","ARG_9",0.000918602648800626,0.016130395513665,0.275781374767996,0.43594268088976,-1.72248577980987,0.726094787844345,-1.44578580239307,1.17816786424777,1.38807951634615
"55",55,26606,2008,19,"ARG","Argentina","South America",40424148,65.8140161019012,3.48894619146904,0.509222843188377,2.2066368627811,4.51130856374026,2.39306062899516,4.32339770157414,3.48894619146904,-0.153161851205108,5,2,"South America_19","ARG_19",0.000374087542904336,0.0152505113875861,0.12818155438195,0.42795066082818,3.36463224441058,0.564839665360912,3.49318788633543,1.00804083757668,1.01614633022229
"56",56,135,2002,13,"ARG","Argentina","South America",38029349,0.356600504960196,0.111074078786117,0.522822059452617,-1.39114108612333,0.955413521887342,-1.20094262648857,0.76454422409316,0.111074078786117,-3.53103396388803,5,2,"South America_13","ARG_13",0.000808354218252497,0.015481660797604,0.331048029109571,0.42230921316293,-0.225228250153463,0.585171829076563,0.106628133174361,1.0229627030371,1.04645269180496
"57",57,213,2010,21,"ARG","Argentina","South America",41288694,0.519768787080762,-1.98705252317777,0.512176533420129,-3.28784975482544,-0.971707597018361,-3.1002882761972,-1.16032645363303,-1.98705252317777,-5.62916056585192,5,2,"South America_21","ARG_21",-0.000152221839666277,0.0151735566137908,0.142685837925354,0.421578482763276,-2.12470297796715,0.569849345975132,-1.98216936188146,1.0066013853522,1.01324634899297
"58",58,3284,2003,14,"ARG","Argentina","South America",38424282,8.54413348285889,2.96507764287123,0.515272248116847,1.68394116290723,4.00476285273476,1.87339912610403,3.81728372187904,2.96507764287123,-0.677030399802913,5,2,"South America_14","ARG_14",-0.000310837885997255,0.0155374473311443,0.11680057146788,0.428956118452539,2.84319345656901,0.5804768500895,2.9596831901509,1.02497041587318,1.05056435341525
"59",59,0,1995,6,"ARG","Argentina","South America",35070020,0.00266684501311315,-0.961010829803739,1.23337920167233,-3.12003337124076,0.916062120279417,-2.79588519406851,0.58693239453506,-0.961010829803739,-4.60311887247789,5,2,"South America_6","ARG_6",0.00166647035553105,0.0159752092719274,0.143674128330645,0.449607495836435,-1.08068370764301,1.02111443104308,-0.935343108956837,1.48669713615144,2.21026837464091
"60",60,841,2021,32,"ARG","Argentina","South America",45312281,1.8602354278254,-3.31997171609624,0.645749647540162,-4.05105036670023,-1.40413469301795,-3.83399397688793,-1.61646349650762,-3.31997171609624,-6.96207975877038,5,2,"South America_32","ARG_32",-0.00170686246671241,0.0157966219740494,-0.598246055318025,0.456825263299679,-2.7313958583728,0.664285094995729,-3.33134877615754,1.13690698026946,1.29255748178542
"61",61,40,2007,18,"ARG","Argentina","South America",40016763,0.103924550113646,-2.64964909728649,0.527678241786394,-3.27934491309803,-0.916625093957157,-3.08817614378201,-1.10911645715103,-2.64964909728649,-6.29175713996064,5,2,"South America_18","ARG_18",-0.000118059491313606,0.0153085410866821,-0.546305280387706,0.422928145017469,-2.10132843227356,0.588002343480079,-2.64775177215258,1.02623902958423,1.05316654584198
"62",62,173,2006,17,"ARG","Argentina","South America",39622115,0.439124016376726,-0.886192017277143,0.514907394177207,-2.10465523042057,0.21510116074979,-1.91656326547936,0.0264312136788737,-0.886192017277143,-4.52830005995129,5,2,"South America_17","ARG_17",0.000159348654032088,0.0152672962532426,0.0619682355124716,0.427971717006857,-0.950657764165471,0.57053415590577,-0.888530179998967,1.01377316916587,1.02773603852061
"63",63,4299,2016,27,"ARG","Argentina","South America",43900313,9.79406920766913,-0.632180928237363,0.516772270982709,-1.40520422311433,0.917156422786457,-1.21757261854941,0.727594011051217,-0.632180928237363,-4.27428897091151,5,2,"South America_27","ARG_27",0.000442503599878118,0.0151060676294404,-0.387971283247547,0.433604090766636,-0.250609590727278,0.586032345439129,-0.638138370374947,1.03474250383521,1.07069204924315
"64",64,1788,2017,28,"ARG","Argentina","South America",44288894,4.03888137812089,-1.68547639571615,0.524452053052429,-1.69964121339254,0.634900187198491,-1.50979733099313,0.44563112935694,-1.68547639571615,-5.3275844383903,5,2,"South America_28","ARG_28",-0.000492307450451377,0.014982491252999,-1.15154294792158,0.432865291779734,-0.541652653881034,0.576525824079543,-1.69368790925307,1.02437360711228,1.04934128694821
"65",65,3972,2020,31,"ARG","Argentina","South America",45191965,8.79161973274682,-1.49894788241909,0.572099118865508,-2.39823277734978,0.0623954067828448,-2.19706587793391,-0.135849765829244,-1.49894788241909,-5.14105592509324,5,2,"South America_31","ARG_31",-0.000991699508948108,0.0157658830251227,-0.332480083453621,0.44163630081134,-1.17702189585567,0.618876735766579,-1.51049367881824,1.07627891960304,1.15837631278189
"66",66,822,1997,8,"ARG","Argentina","South America",35947791,2.28131767406818,4.61690266251335,0.605583178933308,3.36599212526171,5.94120532927395,3.57352672162512,5.73082370742027,4.61690266251335,0.9747946198392,5,2,"South America_8","ARG_8",0.000795015525876561,0.0154192915137868,-0.0400009078920954,0.438644071587018,4.65491338911896,0.642050307382131,4.61570749675274,1.09611367048294,1.20146517861957
"67",67,0,1994,5,"ARG","Argentina","South America",34613491,0.0012511370712392,-1.17565070776932,1.60505590891283,-2.68266334022863,1.98380794318749,-2.30401081126848,1.60750375045963,-1.17565070776932,-4.81775875044347,5,2,"South America_5","ARG_5",-0.00076459591001074,0.0150544821459418,-0.821892679644194,0.473825780603287,-0.349697281595193,1.18339224768165,-1.1723545571494,1.67227251043087,2.79649534914278
"68",68,3203,2018,29,"ARG","Argentina","South America",44654882,7.17478908230696,-1.28560174971676,0.522707476890588,-1.92563560068917,0.408816297502696,-1.73585161306524,0.219482840485843,-1.28560174971676,-4.92770979239091,5,2,"South America_29","ARG_29",-0.000696356353461392,0.0156161594057476,-0.534601124449701,0.432053523659882,-0.760297842572046,0.581485773732385,-1.29559532337521,1.02915545679801,1.05916095425713
"69",69,37,2014,25,"ATG","Antigua And Barbuda","Caribbean",88765,42.0028982810964,1.17426829273732,0.478137526782938,-0.74284776943195,1.5649317598116,-0.556727330193061,1.37625681689762,1.17426829273732,0.0761196201106937,2,3,"Caribbean_25","ATG_25",0.000567958358517172,0.0156066816116153,0.765218056775776,0.380572678752922,0.405351254279895,0.569751767796774,1.17113726941419,0.965931128161311,0.933022944350983
"70",70,1223,2019,30,"ATG","Antigua And Barbuda","Caribbean",91364,1337.62577797726,3.07486699301634,0.475859018623752,1.54046615510336,3.82125852037501,1.7247192415823,3.63509288484114,3.07486699301634,1.97671832038972,2,3,"Caribbean_30","ATG_30",0.000569657553571704,0.0153371038535964,0.39291372826975,0.392774813368567,2.68124765109134,0.571007819221325,3.07473103691467,0.979119736443488,0.958675458293165
"71",71,3,2013,24,"ATG","Antigua And Barbuda","Caribbean",88064,4.69098315984305,-0.811000387546752,0.631420324151683,-2.65851417550903,0.1193873586125,-2.4342677717792,-0.106812218535228,-0.811000387546752,-1.90914906017338,2,3,"Caribbean_24","ATG_24",0.000109723488673332,0.0151436451407115,0.453282427998716,0.387046009309006,-1.25918058766711,0.690967186635069,-0.805788436179723,1.09315684108479,1.19499187921047
"72",72,10,2012,23,"ATG","Antigua And Barbuda","Caribbean",87260,11.4265167101572,0.454392425436373,0.540096800085732,-0.255129648700425,2.24822025009397,-0.0527767312281646,2.04433275885877,0.454392425436373,-0.643756247190253,2,3,"Caribbean_23","ATG_23",-0.000160364469976264,0.015755251747035,-0.542918641783285,0.385820070096471,0.994763235559089,0.619527247363911,0.451684229305827,1.02110256920742,1.04265045684199
"73",73,7,1997,8,"ATG","Antigua And Barbuda","Caribbean",71053,9.71241682007045,0.933273806717472,0.628971179952042,-0.228596163565081,2.47458944590587,-0.0103164737972613,2.25444569826622,0.933273806717472,-0.164874865909155,2,3,"Caribbean_8","ATG_8",0.000795015525876561,0.0154192915137868,-0.182297790741779,0.41769275954609,1.12585412290673,0.67090968695979,0.944351347690823,1.10402173801967,1.21886399801997
"74",74,4,1998,9,"ATG","Antigua And Barbuda","Caribbean",72412,6.45986975125225,0.463699297781908,0.649292638030358,-1.78457916840829,1.00488955351396,-1.55983998224252,0.777342254310267,0.463699297781908,-0.634449374844718,2,3,"Caribbean_9","ATG_9",0.000918602648800626,0.016130395513665,0.857876086697423,0.40981871223973,-0.386770970093958,0.70108457731577,0.472023719252265,1.12703368506916,1.27020492728058
"75",75,407,2020,31,"ATG","Antigua And Barbuda","Caribbean",91846,442.939050233665,1.65834483310688,0.514243524295746,0.11406938382868,2.49401421429624,0.30862893034825,2.3021853342872,1.65834483310688,0.560196160480257,2,3,"Caribbean_31","ATG_31",-0.000991699508948108,0.0157658830251227,0.353190344732312,0.399593754192191,1.30600434579626,0.589887197665601,1.65820299101962,1.00524683488291,1.01052119904212
"76",76,1,2017,28,"ATG","Antigua And Barbuda","Caribbean",90468,2.76789216676252,-2.66068423681931,0.736929634736203,-3.55873844616577,-0.49719795412474,-3.30917361150482,-0.743791413562402,-2.66068423681931,-3.75883290944593,2,3,"Caribbean_28","ATG_28",-0.000492307450451377,0.014982491252999,-0.637676647183164,0.385460510629938,-2.01876409344729,0.765955656036694,-2.65693304808091,1.16639865791963,1.36048582919672
"77",77,0,2003,14,"ATG","Antigua And Barbuda","Caribbean",77884,1.15905507557493,-1.17249441117238,1.17492052345271,-3.06180187285858,0.946585050209617,-2.7359535645216,0.623567089745784,-1.17249441117238,-2.27064308379901,2,3,"Caribbean_14","ATG_14",-0.000310837885997255,0.0155374473311443,-0.115815828653853,0.398281242382556,-1.05774607363167,1.01231931849231,-1.17387274017152,1.42613800820601,2.03386961844981
"78",78,2,1999,10,"ATG","Antigua And Barbuda","Caribbean",73666,3.60513410386064,-0.169714643432791,0.754854826730062,-1.92490426624709,1.1501039005186,-1.67570623046824,0.901007964941857,-0.169714643432791,-1.26786331605942,2,3,"Caribbean_10","ATG_10",-0.000511614126530925,0.0151041730280182,0.222174388264705,0.397936146616341,-0.390236204558796,0.77075402098789,-0.168573430420622,1.18379434063225,1.40136904091294
"79",79,8,2000,11,"ATG","Antigua And Barbuda","Caribbean",74912,10.7773606450093,1.12483552138348,0.581036027267383,-0.510703107873732,2.09896171010905,-0.298981079565357,1.88731838780477,1.12483552138348,0.0266868487568497,2,3,"Caribbean_11","ATG_11",0.000262975453026007,0.0152743073244148,0.329098813812917,0.393965756641794,0.799432693002301,0.647635531060363,1.12879448226824,1.05687559502657,1.11698602336277
"80",80,0,2005,16,"ATG","Antigua And Barbuda","Caribbean",79611,0.779403579998972,-1.59691664122678,1.3825885098912,-2.81320540919122,1.55945815528563,-2.45851586018036,1.20657610651342,-1.59691664122678,-2.69506531385341,2,3,"Caribbean_16","ATG_16",-0.000181606455788469,0.0155828850056923,-0.966685402587118,0.415774874769525,-0.623759016240496,1.10504848804232,-1.5906260252834,1.53640624781754,2.36054415833277
"81",81,56,1995,6,"ATG","Antigua And Barbuda","Caribbean",68189,81.9025563466328,3.37205535168744,0.567433921262997,-0.013896496691578,2.52242107640629,0.190046732568025,2.31487218691785,3.37205535168744,2.27390667906081,2,3,"Caribbean_6","ATG_6",0.00166647035553105,0.0159752092719274,2.12627234191545,0.408908148206487,1.264053872807,0.637834260257919,3.39199268507797,1.06271761773633,1.12936873504719
"82",82,1,1991,2,"ATG","Antigua And Barbuda","Caribbean",63387,2.17710899811354,0.253599337622644,1.23349184243591,-1.89288543029374,2.09398841801016,-1.57045983207803,1.77112597806386,0.253599337622644,-0.844549335003983,2,3,"Caribbean_2","ATG_2",7.62837141671729e-05,0.0157543393751146,0.160267335277909,0.481125996023106,0.0981219295825298,1.00551462873585,0.258465548574606,1.50239496413407,2.25719062825542
"83",83,1,1990,1,"ATG","Antigua And Barbuda","Caribbean",63066,2.42692617076822,0.59556079135177,1.36894204797943,-2.22899035760121,1.95369383741631,-1.89194317116381,1.6138456721595,0.59556079135177,-0.502587881274856,2,3,"Caribbean_1","ATG_1",0.000641663897469316,0.0152185065,0.739681124140294,0.513240365517383,-0.132953891302891,1.05142262298365,0.607368896734872,1.57988149500103,2.49602553824669
"84",84,8,2018,29,"ATG","Antigua And Barbuda","Caribbean",90926,9.74127729683557,-1.57951888515488,0.543603075634985,-1.96713798962884,0.54129423765821,-1.76288585960854,0.338489225174882,-1.57951888515488,-2.67766755778151,2,3,"Caribbean_29","ATG_29",-0.000696356353461392,0.0156161594057476,-0.866696683834407,0.391067286430103,-0.712387406777085,0.625557405687258,-1.57978044696495,1.03224085152311,1.06552117555315
"85",85,0,1993,4,"ATG","Antigua And Barbuda","Caribbean",65587,0.506756106839377,-2.06963836122642,1.60250977337835,-2.89916948338638,1.75554451898235,-2.52135351695834,1.38024269826827,-2.06963836122642,-3.16778703385305,2,3,"Caribbean_4","ATG_4",-0.00031759912988853,0.0159342624010053,-1.49765379238684,0.47896613044304,-0.561419844960335,1.18163799370577,-2.05939123647706,1.67653838654982,2.81078096157507
"86",86,103,2016,27,"ATG","Antigua And Barbuda","Caribbean",89969,114.61205305125,1.56422124042249,0.462009567044071,-0.389969712743936,1.86836119831294,-0.207295102777319,1.68416912319826,1.56422124042249,0.466072567795862,2,3,"Caribbean_27","ATG_27",0.000442503599878118,0.0151060676294404,0.822292336904742,0.380239522280648,0.746772857615243,0.560257998318395,1.56950769811986,0.955603588228484,0.913178217835154
"87",87,0,2006,17,"ATG","Antigua And Barbuda","Caribbean",80604,0.754445526170389,-1.65007935909243,1.35879122317558,-2.7894551586252,1.55196178691183,-2.43767002188707,1.20123162471421,-1.65007935909243,-2.74822803171906,2,3,"Caribbean_17","ATG_17",0.000159348654032088,0.0152672962532426,-1.03352432360272,0.403095062787946,-0.604895453150183,1.11196083666572,-1.63826042809887,1.53032319570691,2.34188908331861
"88",88,0,1994,5,"ATG","Antigua And Barbuda","Caribbean",66843,0.501799038518669,-2.41775331583694,1.77496008395062,-2.70056182451518,2.17841362239458,-2.30529045872077,1.78425887936349,-2.41775331583694,-3.51590198846356,2,3,"Caribbean_5","ATG_5",-0.00076459591001074,0.0150544821459418,-2.15029360268782,0.509417130132266,-0.247573884895992,1.23768396413001,-2.39863208349382,1.76215557640822,3.10519227546658
"89",89,17,2008,19,"ATG","Antigua And Barbuda","Caribbean",82912,19.7160003722908,1.97048436404525,0.541728816362755,0.953707498338823,3.46192852652152,1.15533056616026,3.25645126501316,1.97048436404525,0.872335691418622,2,3,"Caribbean_19","ATG_19",0.000374087542904336,0.0152505113875861,-0.239446831031465,0.384405362097383,2.20425554944298,0.630155367290304,1.96518280595442,1.02981124077527,1.06051119162711
"90",90,0,1992,3,"ATG","Antigua And Barbuda","Caribbean",64404,1.12618372463087,-0.877961214143119,1.4077493039365,-2.91182153911295,1.42402301410525,-2.55952279913126,1.07465004623218,-0.877961214143119,-1.97610988676975,2,3,"Caribbean_3","ATG_3",-0.00049220025874121,0.0153536386397756,-0.134250759619157,0.463318466161443,-0.739414889726694,1.08370590068516,-0.874157849604592,1.56237800548638,2.44102503202759
"91",91,12,1996,7,"ATG","Antigua And Barbuda","Caribbean",69612,17.2537476044341,1.63097971869117,0.584728121375918,-0.374369088509277,2.22073510018108,-0.162766630043905,2.01129583835857,1.63097971869117,0.532831046064547,2,3,"Caribbean_7","ATG_7",-0.000367806475760624,0.0154299868960051,0.708519303914724,0.401553711174905,0.936595237709299,0.642268864471891,1.64474673514826,1.0592525625428,1.12201599125349
"92",92,272,2023,34,"ATG","Antigua And Barbuda","Caribbean",93316,292.202069117544,0.290695013248433,0.959329585985306,-2.02520710761499,1.36743025956896,-1.7511825323688,1.09170020860503,0.290695013248433,-0.807453659378193,2,3,"Caribbean_34","ATG_34",0.000870231879026504,0.0154078877382705,0.621281928258674,0.482686420898029,-0.338066668669306,0.850667199977554,0.284085491468394,1.34876150861385,1.81915760711832
