"","mean","sd","0.025quant","0.5quant","0.975quant","mode","X","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"fitted.Predictor.0089",4.70462769725861,2.50364813328839,1.55954596852746,4.15321215747491,11.0570587592273,3.23691658056281,91,"ATG",2010,3,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2010",8,21,21,21,21,85320,70.2857142857143,77.7830472830165,"Caribbean_21","ATG_21",0.8532,"ATG",3,2
"fitted.Predictor.0090",8.99407392796806,3.33604264922672,4.1705380745081,8.43271227985323,17.0498004805787,7.41294133514322,92,"ATG",2011,7,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2011",8,22,22,22,22,86332,70.2857142857143,77.7830472830165,"Caribbean_22","ATG_22",0.86332,"ATG",3,2
"fitted.Predictor.0091",11.4265167101572,3.7144515113144,5.83681362108386,10.8667970474054,20.2308388103015,9.82875939566659,93,"ATG",2012,10,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2012",8,23,23,23,23,87260,70.2857142857143,77.7830472830165,"Caribbean_23","ATG_23",0.8726,"ATG",3,2
"fitted.Predictor.0092",4.69098315984305,2.45618240894051,1.58257208902042,4.15584007599376,10.9103115591414,3.26197059860334,94,"ATG",2013,3,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2013",8,24,24,24,24,88064,70.2857142857143,77.7830472830165,"Caribbean_24","ATG_24",0.88064,"ATG",3,2
"fitted.Predictor.0093",42.0028982810964,6.92807039154725,30.0555658274878,41.442931904072,57.1446748899186,40.3451593480769,95,"ATG",2014,37,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2014",8,25,25,25,25,88765,70.2857142857143,77.7830472830165,"Caribbean_25","ATG_25",0.88765,"ATG",3,2
"fitted.Predictor.0094",16.1791032059796,4.33581631406563,9.3242905951627,15.6276536973814,26.1921608983107,14.5810877093981,96,"ATG",2015,14,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2015",8,26,26,26,26,89409,70.2857142857143,77.7830472830165,"Caribbean_26","ATG_26",0.89409,"ATG",3,2
"fitted.Predictor.0095",114.61205305125,11.3159953960823,94.0254913916036,114.057472857717,138.357230148906,112.957605854411,97,"ATG",2016,103,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2016",8,27,27,27,27,89969,70.2857142857143,77.7830472830165,"Caribbean_27","ATG_27",0.89969,"ATG",3,2
"fitted.Predictor.0096",2.76789216676252,1.93511179543529,0.65758764363001,2.26859002050464,7.81572201635473,1.5242988536263,98,"ATG",2017,1,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2017",8,28,28,28,28,90468,70.2857142857143,77.7830472830165,"Caribbean_28","ATG_28",0.90468,"ATG",3,2
"fitted.Predictor.0097",9.74127729683557,3.37208076170503,4.75914827042684,9.20536361008058,17.8047965645987,8.22076985357652,99,"ATG",2018,8,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2018",8,29,29,29,29,90926,70.2857142857143,77.7830472830165,"Caribbean_29","ATG_29",0.90926,"ATG",3,2
"fitted.Predictor.0098",1337.62577797726,38.2712454111509,1264.14322329714,1337.07861903628,1414.22205406681,1335.98793359585,100,"ATG",2019,1223,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2019",8,30,30,30,30,91364,70.2857142857143,77.7830472830165,"Caribbean_30","ATG_30",0.91364,"ATG",3,2
"fitted.Predictor.0099",442.939050233665,21.9748005817589,401.408607376983,442.394954863038,487.56626367941,441.311209555888,101,"ATG",2020,407,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2020",8,31,31,31,31,91846,70.2857142857143,77.7830472830165,"Caribbean_31","ATG_31",0.91846,"ATG",3,2
"fitted.Predictor.0100",50.4111502406369,7.4316960689896,37.4098584402589,49.8721273484395,66.4858690503247,48.810945934516,102,"ATG",2021,46,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2021",8,32,32,32,32,92349,70.2857142857143,77.7830472830165,"Caribbean_32","ATG_32",0.92349,"ATG",3,2
"fitted.Predictor.0101",52.4334284480345,7.55911402665317,39.1740812942887,51.8968982603626,68.7517222600781,50.8398490210083,103,"ATG",2022,48,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2022",8,33,33,33,33,92840,70.2857142857143,77.7830472830165,"Caribbean_33","ATG_33",0.9284,"ATG",3,2
"fitted.Predictor.0102",292.202069117544,17.7157339053068,259.001489972778,291.666508074912,328.451195695688,290.600465615278,104,"ATG",2023,272,"Antigua And Barbuda","Caribbean",17.352249,"north","ATG 2023",8,34,34,34,34,93316,70.2857142857143,77.7830472830165,"Caribbean_34","ATG_34",0.93316,"ATG",3,2
"fitted.Predictor.0103",0.814283698726959,0.0692540555874725,0.686930158820986,0.811354599314393,0.958316004681952,0.805536414352042,106,"AUS",1990,138,"Australia","Oceania",-24.129522,"south","AUS 1990",0,1,1,1,1,17065128,2259.25714285714,9.94830746820933,"Oceania_1","AUS_1",170.65128,"AUS",4,4
"fitted.Predictor.0104",6.35230462037985,0.191765317354112,5.98453965671607,6.34941206269564,6.73653042848002,6.34364635581145,107,"AUS",1991,1098,"Australia","Oceania",-24.129522,"south","AUS 1991",0,2,2,2,2,17284036,2259.25714285714,9.94830746820933,"Oceania_2","AUS_2",172.84036,"AUS",4,4
"fitted.Predictor.0105",11.8395966720171,0.260302285483166,11.3373352918167,11.8367362417858,12.3581354045372,11.8310337364997,108,"AUS",1992,2070,"Australia","Oceania",-24.129522,"south","AUS 1992",0,3,3,3,3,17478635,2259.25714285714,9.94830746820933,"Oceania_3","AUS_3",174.78635,"AUS",4,4
"fitted.Predictor.0106",0.29508891277251,0.0411490171093427,0.222632290687732,0.292261096201901,0.383665917976631,0.286684084743782,109,"AUS",1993,51,"Australia","Oceania",-24.129522,"south","AUS 1993",0,4,4,4,4,17634808,2259.25714285714,9.94830746820933,"Oceania_4","AUS_4",176.34808,"AUS",4,4
"fitted.Predictor.0107",0.295449814399621,0.0409740698897261,0.223256338705456,0.292649056111687,0.383609109592032,0.287124502385248,110,"AUS",1994,51,"Australia","Oceania",-24.129522,"south","AUS 1994",0,5,5,5,5,17805468,2259.25714285714,9.94830746820933,"Oceania_5","AUS_5",178.05468,"AUS",4,4
"fitted.Predictor.0108",0.673560779109773,0.0613221198899912,0.561322295947152,0.670786603656691,0.801597433840329,0.665279728679592,111,"AUS",1995,120,"Australia","Oceania",-24.129522,"south","AUS 1995",0,6,6,6,6,18004882,2259.25714285714,9.94830746820933,"Oceania_6","AUS_6",180.04882,"AUS",4,4
"fitted.Predictor.0109",5.10077898674331,0.167351407135376,4.78046327163199,5.09803589377378,5.43670522380223,5.09256848072759,112,"AUS",1996,930,"Australia","Oceania",-24.129522,"south","AUS 1996",0,7,7,7,7,18224767,2259.25714285714,9.94830746820933,"Oceania_7","AUS_7",182.24767,"AUS",4,4
"fitted.Predictor.0110",4.88992201134794,0.162973274797607,4.57810754503978,4.88720845696586,5.21717895047277,4.88179999712934,113,"AUS",1997,900,"Australia","Oceania",-24.129522,"south","AUS 1997",0,8,8,8,8,18423037,2259.25714285714,9.94830746820933,"Oceania_8","AUS_8",184.23037,"AUS",4,4
"fitted.Predictor.0111",7.45020488908765,0.200139802166617,7.06542627639002,7.44751809901879,7.8502730968363,7.44216216612012,114,"AUS",1998,1386,"Australia","Oceania",-24.129522,"south","AUS 1998",0,9,9,9,9,18607584,2259.25714285714,9.94830746820933,"Oceania_9","AUS_9",186.07584,"AUS",4,4
"fitted.Predictor.0112",3.46126306935607,0.13570636636162,3.20276235410885,3.45860580381548,3.73488653790739,3.45331054560133,115,"AUS",1999,651,"Australia","Oceania",-24.129522,"south","AUS 1999",0,10,10,10,10,18812264,2259.25714285714,9.94830746820933,"Oceania_10","AUS_10",188.12264,"AUS",4,4
"fitted.Predictor.0113",1.61475646912004,0.0922105523746528,1.44147988034088,1.61213006520397,1.80298261876163,1.60690096313813,116,"AUS",2000,306,"Australia","Oceania",-24.129522,"south","AUS 2000",0,11,11,11,11,19028802,2259.25714285714,9.94830746820933,"Oceania_11","AUS_11",190.28802,"AUS",4,4
"fitted.Predictor.0114",3.59783427948996,0.136683487405958,3.33723367040848,3.59524074987113,3.87319478296103,3.59007227582825,117,"AUS",2001,693,"Australia","Oceania",-24.129522,"south","AUS 2001",0,12,12,12,12,19274701,2259.25714285714,9.94830746820933,"Oceania_12","AUS_12",192.74701,"AUS",4,4
"fitted.Predictor.0115",10.6352578728211,0.233598979509931,10.1845142884778,10.6326933488734,11.1005949458303,10.6275807559851,118,"AUS",2002,2073,"Australia","Oceania",-24.129522,"south","AUS 2002",0,13,13,13,13,19495210,2259.25714285714,9.94830746820933,"Oceania_13","AUS_13",194.9521,"AUS",4,4
"fitted.Predictor.0116",9.23413798431832,0.216424236083494,8.81699020886633,9.23160281770076,9.66571228158138,9.2265488487471,119,"AUS",2003,1821,"Australia","Oceania",-24.129522,"south","AUS 2003",0,14,14,14,14,19720737,2259.25714285714,9.94830746820933,"Oceania_14","AUS_14",197.20737,"AUS",4,4
"fitted.Predictor.0117",2.0642523767963,0.101839659763667,1.87174389704202,2.06174483410969,2.27103273736605,2.05675016498353,120,"AUS",2004,411,"Australia","Oceania",-24.129522,"south","AUS 2004",0,15,15,15,15,19932722,2259.25714285714,9.94830746820933,"Oceania_15","AUS_15",199.32722,"AUS",4,4
"fitted.Predictor.0118",2.93284949864165,0.12062497666909,2.70340933586055,2.93037205341065,3.17638924683068,2.92543549299211,121,"AUS",2005,591,"Australia","Oceania",-24.129522,"south","AUS 2005",0,16,16,16,16,20176844,2259.25714285714,9.94830746820933,"Oceania_16","AUS_16",201.76844,"AUS",4,4
"fitted.Predictor.0119",3.65779930220345,0.133790321824989,3.40244343060844,3.65535495113189,3.92706594698925,3.65048353158422,122,"AUS",2006,747,"Australia","Oceania",-24.129522,"south","AUS 2006",0,17,17,17,17,20450966,2259.25714285714,9.94830746820933,"Oceania_17","AUS_17",204.50966,"AUS",4,4
"fitted.Predictor.0120",10.044491101764,0.219635903460794,9.62065924491546,10.0420906519108,10.481982773868,10.0373051488664,123,"AUS",2007,2091,"Australia","Oceania",-24.129522,"south","AUS 2007",0,18,18,18,18,20827622,2259.25714285714,9.94830746820933,"Oceania_18","AUS_18",208.27622,"AUS",4,4
"fitted.Predictor.0121",17.0307843847009,0.283126301829977,16.4823130385166,17.0284314735026,17.5926447692601,17.0237405396535,124,"AUS",2008,3618,"Australia","Oceania",-24.129522,"south","AUS 2008",0,19,19,19,19,21249199,2259.25714285714,9.94830746820933,"Oceania_19","AUS_19",212.49199,"AUS",4,4
"fitted.Predictor.0122",8.78429817922082,0.201266871238998,8.39621424117724,8.7819933616034,9.18549779352192,8.77739857049182,125,"AUS",2009,1905,"Australia","Oceania",-24.129522,"south","AUS 2009",0,20,20,20,20,21691653,2259.25714285714,9.94830746820933,"Oceania_20","AUS_20",216.91653,"AUS",4,4
"fitted.Predictor.0123",17.4282328085688,0.281276224343711,16.883150398936,17.4259634787532,17.9862286243807,17.4214391694382,126,"AUS",2010,3840,"Australia","Oceania",-24.129522,"south","AUS 2010",0,21,21,21,21,22031750,2259.25714285714,9.94830746820933,"Oceania_21","AUS_21",220.3175,"AUS",4,4
"fitted.Predictor.0124",19.3643034374891,0.294432663042782,18.7933323559767,19.3620654135562,19.9480097465339,19.3576035043721,127,"AUS",2011,4326,"Australia","Oceania",-24.129522,"south","AUS 2011",0,22,22,22,22,22340024,2259.25714285714,9.94830746820933,"Oceania_22","AUS_22",223.40024,"AUS",4,4
"fitted.Predictor.0125",29.9571752819771,0.363022723488002,29.2515925740797,29.9549759594067,30.6752728911119,29.9505912018843,128,"AUS",2012,6810,"Australia","Oceania",-24.129522,"south","AUS 2012",0,23,23,23,23,22733465,2259.25714285714,9.94830746820933,"Oceania_23","AUS_23",227.33465,"AUS",4,4
"fitted.Predictor.0126",22.3253813883189,0.310706506532398,21.7222802362978,22.3232196220866,22.9407837879566,22.3189097369342,129,"AUS",2013,5163,"Australia","Oceania",-24.129522,"south","AUS 2013",0,24,24,24,24,23128129,2259.25714285714,9.94830746820933,"Oceania_24","AUS_24",231.28129,"AUS",4,4
"fitted.Predictor.0127",21.9311733065133,0.305663634376124,21.3378695155953,21.9290435379727,22.5365962670241,21.924797446275,130,"AUS",2014,5148,"Australia","Oceania",-24.129522,"south","AUS 2014",0,25,25,25,25,23475686,2259.25714285714,9.94830746820933,"Oceania_25","AUS_25",234.75686,"AUS",4,4
"fitted.Predictor.0128",18.3675004624619,0.277727191027305,17.8288915859911,18.3654011248328,18.9180553844936,18.3612157111902,131,"AUS",2015,4374,"Australia","Oceania",-24.129522,"south","AUS 2015",0,26,26,26,26,23815995,2259.25714285714,9.94830746820933,"Oceania_26","AUS_26",238.15995,"AUS",4,4
"fitted.Predictor.0129",17.922046131637,0.272203957024753,17.3941750127039,17.9199793425905,18.4616780843637,17.9158588212146,132,"AUS",2016,4335,"Australia","Oceania",-24.129522,"south","AUS 2016",0,27,27,27,27,24190907,2259.25714285714,9.94830746820933,"Oceania_27","AUS_27",241.90907,"AUS",4,4
"fitted.Predictor.0130",11.335836950101,0.214718484369567,10.9205961363106,11.3338039454979,11.7626464920977,11.3297508589069,133,"AUS",2017,2787,"Australia","Oceania",-24.129522,"south","AUS 2017",0,28,28,28,28,24592588,2259.25714285714,9.94830746820933,"Oceania_28","AUS_28",245.92588,"AUS",4,4
"fitted.Predictor.0131",15.9853701691304,0.253069507644485,15.4948379942677,15.9833673335773,16.4872992791663,15.9793743229976,134,"AUS",2018,3990,"Australia","Oceania",-24.129522,"south","AUS 2018",0,29,29,29,29,24963258,2259.25714285714,9.94830746820933,"Oceania_29","AUS_29",249.63258,"AUS",4,4
"fitted.Predictor.0132",9.90017009548149,0.197702012086968,9.51812777301689,9.89819667499015,10.2934421279867,9.89426241247088,135,"AUS",2019,2508,"Australia","Oceania",-24.129522,"south","AUS 2019",0,30,30,30,30,25334826,2259.25714285714,9.94830746820933,"Oceania_30","AUS_30",253.34826,"AUS",4,4
"fitted.Predictor.0133",0.0545974940295831,0.0149162508287945,0.0311190334000086,0.052667837937295,0.08913003290252,0.0490127064702831,136,"AUS",2020,12,"Australia","Oceania",-24.129522,"south","AUS 2020",0,31,31,31,31,25649248,2259.25714285714,9.94830746820933,"Oceania_31","AUS_31",256.49248,"AUS",4,4
"fitted.Predictor.0134",1.17072098309465,0.0675827346144117,1.04378403920221,1.16877516006281,1.30873367839053,1.16490122934278,137,"AUS",2021,300,"Australia","Oceania",-24.129522,"south","AUS 2021",0,32,32,32,32,25685412,2259.25714285714,9.94830746820933,"Oceania_32","AUS_32",256.85412,"AUS",4,4
"fitted.Predictor.0135",10.8316631477827,0.204074362240192,10.4369773619821,10.8297412254565,11.2372855487312,10.8259095943632,138,"AUS",2022,2817,"Australia","Oceania",-24.129522,"south","AUS 2022",0,33,33,33,33,26014399,2259.25714285714,9.94830746820933,"Oceania_33","AUS_33",260.14399,"AUS",4,4
"fitted.Predictor.0136",22.4537267889674,0.290265693306789,21.8898923007872,22.451850850918,23.0282360299208,22.4481108171324,139,"AUS",2023,5985,"Australia","Oceania",-24.129522,"south","AUS 2023",0,34,34,34,34,26652777,2259.25714285714,9.94830746820933,"Oceania_34","AUS_34",266.52777,"AUS",4,4
"fitted.Predictor.0137",2.39297849581276e-05,0.000317026593224547,1.01416645669333e-08,1.39768587991763e-06,0.000152627246798882,1.89355974951415e-09,141,"BGD",1990,0,"Bangladesh","Asia",24.214956,"north","BGD 1990",9,1,1,1,1,111633717,19089.1142857143,11.3253239790811,"Asia_1","BGD_1",1116.33717,"BGD",5,1
"fitted.Predictor.0138",5.23413405938023e-05,0.000442007966330976,6.53416758449656e-08,5.32170531354203e-06,0.000356819674815246,3.63250596856003e-08,142,"BGD",1991,0,"Bangladesh","Asia",24.214956,"north","BGD 1991",9,2,2,2,2,113787109,19089.1142857143,11.3253239790811,"Asia_2","BGD_2",1137.87109,"BGD",5,1
"fitted.Predictor.0139",6.06192831059753e-05,0.000360777798876598,1.75200515864914e-07,9.19158898884998e-06,0.000417601775360206,1.40816632093646e-07,143,"BGD",1992,0,"Bangladesh","Asia",24.214956,"north","BGD 1992",9,3,3,3,3,115952192,19089.1142857143,11.3253239790811,"Asia_3","BGD_3",1159.52192,"BGD",5,1
"fitted.Predictor.0140",0.000151193391654576,0.000570451718415181,1.23798186016077e-06,3.73066037025116e-05,0.000994424462779843,1.8489434930238e-06,144,"BGD",1993,0,"Bangladesh","Asia",24.214956,"north","BGD 1993",9,4,4,4,4,118132360,19089.1142857143,11.3253239790811,"Asia_4","BGD_4",1181.3236,"BGD",5,1
"fitted.Predictor.0141",0.000306232433080649,0.000718351722126931,7.37410782767173e-06,0.000118818334458183,0.00176498584339088,1.64791274620145e-05,145,"BGD",1994,0,"Bangladesh","Asia",24.214956,"north","BGD 1994",9,5,5,5,5,120343179,19089.1142857143,11.3253239790811,"Asia_5","BGD_5",1203.43179,"BGD",5,1
"fitted.Predictor.0142",0.000569330433395463,0.000857693283591179,3.59193365576331e-05,0.000314330166464061,0.0026646035101664,9.43737273563724e-05,146,"BGD",1995,0,"Bangladesh","Asia",24.214956,"north","BGD 1995",9,6,6,6,6,122600370,19089.1142857143,11.3253239790811,"Asia_6","BGD_6",1226.0037,"BGD",5,1
"fitted.Predictor.0143",0.000717140719578851,0.000907823939435385,6.44457793818079e-05,0.000444305484519998,0.00302730541009626,0.000169799991133167,147,"BGD",1996,0,"Bangladesh","Asia",24.214956,"north","BGD 1996",9,7,7,7,7,124862179,19089.1142857143,11.3253239790811,"Asia_7","BGD_7",1248.62179,"BGD",5,1
"fitted.Predictor.0144",0.00107420839509913,0.00105034348995404,0.000153393215998975,0.000768052487851716,0.00382848935569802,0.000392380569537034,148,"BGD",1997,0,"Bangladesh","Asia",24.214956,"north","BGD 1997",9,8,8,8,8,127198069,19089.1142857143,11.3253239790811,"Asia_8","BGD_8",1271.98069,"BGD",5,1
"fitted.Predictor.0145",0.001478536530934,0.00118357329633065,0.000289092753214359,0.00115444671653138,0.00458750466439601,0.000703396452554974,149,"BGD",1998,0,"Bangladesh","Asia",24.214956,"north","BGD 1998",9,9,9,9,9,129622332,19089.1142857143,11.3253239790811,"Asia_9","BGD_9",1296.22332,"BGD",5,1
"fitted.Predictor.0146",0.206309312011655,0.0125070547978442,0.182870078135235,0.205931247977111,0.231900580810955,0.205178705438261,150,"BGD",1999,273,"Bangladesh","Asia",24.214956,"north","BGD 1999",9,10,10,10,10,132108065,19089.1142857143,11.3253239790811,"Asia_10","BGD_10",1321.08065,"BGD",5,1
"fitted.Predictor.0147",4.12456384473713,0.0553696973385036,4.01704876628031,4.12419224342765,4.2341934690632,4.12345138656965,151,"BGD",2000,5551,"Bangladesh","Asia",24.214956,"north","BGD 2000",9,11,11,11,11,134544304,19089.1142857143,11.3253239790811,"Asia_11","BGD_11",1345.44304,"BGD",5,1
"fitted.Predictor.0148",1.77577682512258,0.0360315012597602,1.70616555235535,1.77541138884304,1.84746760832241,1.77468284778918,152,"BGD",2001,2430,"Bangladesh","Asia",24.214956,"north","BGD 2001",9,12,12,12,12,136805810,19089.1142857143,11.3253239790811,"Asia_12","BGD_12",1368.0581,"BGD",5,1
"fitted.Predictor.0149",4.41305437653151,0.056361223916758,4.30356144780946,4.41269451274254,4.52459505705162,4.41197705696893,153,"BGD",2002,6132,"Bangladesh","Asia",24.214956,"north","BGD 2002",9,13,13,13,13,138933658,19089.1142857143,11.3253239790811,"Asia_13","BGD_13",1389.33658,"BGD",5,1
"fitted.Predictor.0150",0.345176617390856,0.0156560307538354,0.315492385267456,0.344822116518631,0.376878447598257,0.344115864844301,154,"BGD",2003,486,"Bangladesh","Asia",24.214956,"north","BGD 2003",9,14,14,14,14,140970351,19089.1142857143,11.3253239790811,"Asia_14","BGD_14",1409.70351,"BGD",5,1
"fitted.Predictor.0151",2.75273636366639,0.0438921014541207,2.66766611577471,2.75238650307297,2.83979745891657,2.75168899375013,155,"BGD",2004,3934,"Bangladesh","Asia",24.214956,"north","BGD 2004",9,15,15,15,15,142902856,19089.1142857143,11.3253239790811,"Asia_15","BGD_15",1429.02856,"BGD",5,1
