"","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"1191","NCL",1990,26,"New Caledonia","Oceania",-21.064697,"south","NCL 1990",4,1,1,1,1,176456,1339.18181818182,526.660805704231,"Oceania_1","NCL_1",1.76456,"NCL",35,4
"1192","NCL",1991,10,"New Caledonia","Oceania",-21.064697,"south","NCL 1991",4,2,2,2,2,181238,1339.18181818182,526.660805704231,"Oceania_2","NCL_2",1.81238,"NCL",35,4
"1193","NCL",1992,4,"New Caledonia","Oceania",-21.064697,"south","NCL 1992",4,3,3,3,3,186072,1339.18181818182,526.660805704231,"Oceania_3","NCL_3",1.86072,"NCL",35,4
"1194","NCL",1993,11,"New Caledonia","Oceania",-21.064697,"south","NCL 1993",4,4,4,4,4,190857,1339.18181818182,526.660805704231,"Oceania_4","NCL_4",1.90857,"NCL",35,4
"1195","NCL",1994,1820,"New Caledonia","Oceania",-21.064697,"south","NCL 1994",4,5,5,5,5,195614,1339.18181818182,526.660805704231,"Oceania_5","NCL_5",1.95614,"NCL",35,4
"1196","NCL",1995,0,"New Caledonia","Oceania",-21.064697,"south","NCL 1995",4,6,6,6,6,200379,1339.18181818182,526.660805704231,"Oceania_6","NCL_6",2.00379,"NCL",35,4
"1197","NCL",1996,154,"New Caledonia","Oceania",-21.064697,"south","NCL 1996",4,7,7,7,7,205034,1339.18181818182,526.660805704231,"Oceania_7","NCL_7",2.05034,"NCL",35,4
"1198","NCL",1997,2618,"New Caledonia","Oceania",-21.064697,"south","NCL 1997",4,8,8,8,8,209560,1339.18181818182,526.660805704231,"Oceania_8","NCL_8",2.0956,"NCL",35,4
"1199","NCL",1998,359,"New Caledonia","Oceania",-21.064697,"south","NCL 1998",4,9,9,9,9,214047,1339.18181818182,526.660805704231,"Oceania_9","NCL_9",2.14047,"NCL",35,4
"1200","NCL",1999,15,"New Caledonia","Oceania",-21.064697,"south","NCL 1999",4,10,10,10,10,218527,1339.18181818182,526.660805704231,"Oceania_10","NCL_10",2.18527,"NCL",35,4
"1201","NCL",2000,34,"New Caledonia","Oceania",-21.064697,"south","NCL 2000",4,11,11,11,11,223098,1339.18181818182,526.660805704231,"Oceania_11","NCL_11",2.23098,"NCL",35,4
"1202","NCL",2001,105,"New Caledonia","Oceania",-21.064697,"south","NCL 2001",4,12,12,12,12,227707,1339.18181818182,526.660805704231,"Oceania_12","NCL_12",2.27707,"NCL",35,4
"1203","NCL",2002,5673,"New Caledonia","Oceania",-21.064697,"south","NCL 2002",4,13,13,13,13,232236,1339.18181818182,526.660805704231,"Oceania_13","NCL_13",2.32236,"NCL",35,4
"1204","NCL",2003,792,"New Caledonia","Oceania",-21.064697,"south","NCL 2003",4,14,14,14,14,236678,1339.18181818182,526.660805704231,"Oceania_14","NCL_14",2.36678,"NCL",35,4
"1205","NCL",2004,46,"New Caledonia","Oceania",-21.064697,"south","NCL 2004",4,15,15,15,15,240852,1339.18181818182,526.660805704231,"Oceania_15","NCL_15",2.40852,"NCL",35,4
"1206","NCL",2005,48,"New Caledonia","Oceania",-21.064697,"south","NCL 2005",4,16,16,16,16,244381,1339.18181818182,526.660805704231,"Oceania_16","NCL_16",2.44381,"NCL",35,4
"1207","NCL",2006,47,"New Caledonia","Oceania",-21.064697,"south","NCL 2006",4,17,17,17,17,247547,1339.18181818182,526.660805704231,"Oceania_17","NCL_17",2.47547,"NCL",35,4
"1208","NCL",2007,1179,"New Caledonia","Oceania",-21.064697,"south","NCL 2007",4,18,18,18,18,250725,1339.18181818182,526.660805704231,"Oceania_18","NCL_18",2.50725,"NCL",35,4
"1209","NCL",2008,8610,"New Caledonia","Oceania",-21.064697,"south","NCL 2008",4,19,19,19,19,253825,1339.18181818182,526.660805704231,"Oceania_19","NCL_19",2.53825,"NCL",35,4
"1210","NCL",2009,113,"New Caledonia","Oceania",-21.064697,"south","NCL 2009",4,20,20,20,20,257250,1339.18181818182,526.660805704231,"Oceania_20","NCL_20",2.5725,"NCL",35,4
"1211","NCL",2010,1,"New Caledonia","Oceania",-21.064697,"south","NCL 2010",4,21,21,21,21,261582,1339.18181818182,526.660805704231,"Oceania_21","NCL_21",2.61582,"NCL",35,4
"1212","NCL",2011,207,"New Caledonia","Oceania",-21.064697,"south","NCL 2011",4,22,22,22,22,266543,1339.18181818182,526.660805704231,"Oceania_22","NCL_22",2.66543,"NCL",35,4
"1213","NCL",2012,10912,"New Caledonia","Oceania",-21.064697,"south","NCL 2012",4,23,23,23,23,271633,1339.18181818182,526.660805704231,"Oceania_23","NCL_23",2.71633,"NCL",35,4
"1214","NCL",2013,291,"New Caledonia","Oceania",-21.064697,"south","NCL 2013",4,24,24,24,24,276822,1339.18181818182,526.660805704231,"Oceania_24","NCL_24",2.76822,"NCL",35,4
"1215","NCL",2014,NA,"New Caledonia","Oceania",NA,"south","NCL 2014",4,25,25,25,25,281224,1339.18181818182,526.660805704231,"Oceania_25","NCL_25",2.81224,"NCL",35,4
"1216","NCL",2015,NA,"New Caledonia","Oceania",NA,"south","NCL 2015",4,26,26,26,26,283168,1339.18181818182,526.660805704231,"Oceania_26","NCL_26",2.83168,"NCL",35,4
"1217","NCL",2016,4182,"New Caledonia","Oceania",-21.064697,"south","NCL 2016",4,27,27,27,27,283423,1339.18181818182,526.660805704231,"Oceania_27","NCL_27",2.83423,"NCL",35,4
"1218","NCL",2017,1878,"New Caledonia","Oceania",-21.064697,"south","NCL 2017",4,28,28,28,28,283546,1339.18181818182,526.660805704231,"Oceania_28","NCL_28",2.83546,"NCL",35,4
"1219","NCL",2018,4321,"New Caledonia","Oceania",-21.064697,"south","NCL 2018",4,29,29,29,29,283541,1339.18181818182,526.660805704231,"Oceania_29","NCL_29",2.83541,"NCL",35,4
"1220","NCL",2019,50,"New Caledonia","Oceania",-21.064697,"south","NCL 2019",4,30,30,30,30,283606,1339.18181818182,526.660805704231,"Oceania_30","NCL_30",2.83606,"NCL",35,4
"1221","NCL",2020,122,"New Caledonia","Oceania",-21.064697,"south","NCL 2020",4,31,31,31,31,284176,1339.18181818182,526.660805704231,"Oceania_31","NCL_31",2.84176,"NCL",35,4
"1222","NCL",2021,34,"New Caledonia","Oceania",-21.064697,"south","NCL 2021",4,32,32,32,32,285214,1339.18181818182,526.660805704231,"Oceania_32","NCL_32",2.85214,"NCL",35,4
"1223","NCL",2022,513,"New Caledonia","Oceania",-21.064697,"south","NCL 2022",4,33,33,33,33,287123,1339.18181818182,526.660805704231,"Oceania_33","NCL_33",2.87123,"NCL",35,4
"1224","NCL",2023,18,"New Caledonia","Oceania",-21.064697,"south","NCL 2023",4,34,34,34,34,289870,1339.18181818182,526.660805704231,"Oceania_34","NCL_34",2.8987,"NCL",35,4
"1225","NCL",2024,0,"New Caledonia","Oceania",-21.064697,"south","NCL 2024",4,35,35,35,35,292639,1339.18181818182,526.660805704231,"Oceania_35","NCL_35",2.92639,"NCL",35,4
"1226","NIC",1990,4137,"Nicaragua","Central America",12.670697,"north","NIC 1990",0,1,1,1,1,4162559,36292.6571428571,585.49856608593,"Central America_1","NIC_1",41.62559,"NIC",36,3
"1227","NIC",1991,1885,"Nicaragua","Central America",12.670697,"north","NIC 1991",0,2,2,2,2,4259637,36292.6571428571,585.49856608593,"Central America_2","NIC_2",42.59637,"NIC",36,3
"1228","NIC",1992,5495,"Nicaragua","Central America",12.670697,"north","NIC 1992",0,3,3,3,3,4357026,36292.6571428571,585.49856608593,"Central America_3","NIC_3",43.57026,"NIC",36,3
"1229","NIC",1993,8938,"Nicaragua","Central America",12.670697,"north","NIC 1993",0,4,4,4,4,4453732,36292.6571428571,585.49856608593,"Central America_4","NIC_4",44.53732,"NIC",36,3
"1230","NIC",1994,20469,"Nicaragua","Central America",12.670697,"north","NIC 1994",0,5,5,5,5,4549316,36292.6571428571,585.49856608593,"Central America_5","NIC_5",45.49316,"NIC",36,3
"1231","NIC",1995,18454,"Nicaragua","Central America",12.670697,"north","NIC 1995",0,6,6,6,6,4642931,36292.6571428571,585.49856608593,"Central America_6","NIC_6",46.42931,"NIC",36,3
"1232","NIC",1996,2743,"Nicaragua","Central America",12.670697,"north","NIC 1996",0,7,7,7,7,4729974,36292.6571428571,585.49856608593,"Central America_7","NIC_7",47.29974,"NIC",36,3
"1233","NIC",1997,3058,"Nicaragua","Central America",12.670697,"north","NIC 1997",0,8,8,8,8,4809573,36292.6571428571,585.49856608593,"Central America_8","NIC_8",48.09573,"NIC",36,3
"1234","NIC",1998,13160,"Nicaragua","Central America",12.670697,"north","NIC 1998",0,9,9,9,9,4883655,36292.6571428571,585.49856608593,"Central America_9","NIC_9",48.83655,"NIC",36,3
"1235","NIC",1999,10401,"Nicaragua","Central America",12.670697,"north","NIC 1999",0,10,10,10,10,4954018,36292.6571428571,585.49856608593,"Central America_10","NIC_10",49.54018,"NIC",36,3
"1236","NIC",2000,6681,"Nicaragua","Central America",12.670697,"north","NIC 2000",0,11,11,11,11,5022633,36292.6571428571,585.49856608593,"Central America_11","NIC_11",50.22633,"NIC",36,3
"1237","NIC",2001,2333,"Nicaragua","Central America",12.670697,"north","NIC 2001",0,12,12,12,12,5087825,36292.6571428571,585.49856608593,"Central America_12","NIC_12",50.87825,"NIC",36,3
"1238","NIC",2002,2269,"Nicaragua","Central America",12.670697,"north","NIC 2002",0,13,13,13,13,5149909,36292.6571428571,585.49856608593,"Central America_13","NIC_13",51.49909,"NIC",36,3
"1239","NIC",2003,2715,"Nicaragua","Central America",12.670697,"north","NIC 2003",0,14,14,14,14,5210963,36292.6571428571,585.49856608593,"Central America_14","NIC_14",52.10963,"NIC",36,3
"1240","NIC",2004,8332,"Nicaragua","Central America",12.670697,"north","NIC 2004",0,15,15,15,15,5272912,36292.6571428571,585.49856608593,"Central America_15","NIC_15",52.72912,"NIC",36,3
"1241","NIC",2005,14678,"Nicaragua","Central America",12.670697,"north","NIC 2005",0,16,16,16,16,5342105,36292.6571428571,585.49856608593,"Central America_16","NIC_16",53.42105,"NIC",36,3
"1242","NIC",2006,10617,"Nicaragua","Central America",12.670697,"north","NIC 2006",0,17,17,17,17,5418855,36292.6571428571,585.49856608593,"Central America_17","NIC_17",54.18855,"NIC",36,3
"1243","NIC",2007,12278,"Nicaragua","Central America",12.670697,"north","NIC 2007",0,18,18,18,18,5497243,36292.6571428571,585.49856608593,"Central America_18","NIC_18",54.97243,"NIC",36,3
"1244","NIC",2008,8666,"Nicaragua","Central America",12.670697,"north","NIC 2008",0,19,19,19,19,5576593,36292.6571428571,585.49856608593,"Central America_19","NIC_19",55.76593,"NIC",36,3
"1245","NIC",2009,18063,"Nicaragua","Central America",12.670697,"north","NIC 2009",0,20,20,20,20,5656601,36292.6571428571,585.49856608593,"Central America_20","NIC_20",56.56601,"NIC",36,3
"1246","NIC",2010,25174,"Nicaragua","Central America",12.670697,"north","NIC 2010",0,21,21,21,21,5737450,36292.6571428571,585.49856608593,"Central America_21","NIC_21",57.3745,"NIC",36,3
"1247","NIC",2011,11881,"Nicaragua","Central America",12.670697,"north","NIC 2011",0,22,22,22,22,5819051,36292.6571428571,585.49856608593,"Central America_22","NIC_22",58.19051,"NIC",36,3
"1248","NIC",2012,30878,"Nicaragua","Central America",12.670697,"north","NIC 2012",0,23,23,23,23,5901287,36292.6571428571,585.49856608593,"Central America_23","NIC_23",59.01287,"NIC",36,3
"1249","NIC",2013,77179,"Nicaragua","Central America",12.670697,"north","NIC 2013",0,24,24,24,24,5983845,36292.6571428571,585.49856608593,"Central America_24","NIC_24",59.83845,"NIC",36,3
"1250","NIC",2014,35425,"Nicaragua","Central America",12.670697,"north","NIC 2014",0,25,25,25,25,6066492,36292.6571428571,585.49856608593,"Central America_25","NIC_25",60.66492,"NIC",36,3
"1251","NIC",2015,49326,"Nicaragua","Central America",12.670697,"north","NIC 2015",0,26,26,26,26,6149417,36292.6571428571,585.49856608593,"Central America_26","NIC_26",61.49417,"NIC",36,3
"1252","NIC",2016,88463,"Nicaragua","Central America",12.670697,"north","NIC 2016",0,27,27,27,27,6232666,36292.6571428571,585.49856608593,"Central America_27","NIC_27",62.32666,"NIC",36,3
"1253","NIC",2017,69472,"Nicaragua","Central America",12.670697,"north","NIC 2017",0,28,28,28,28,6316231,36292.6571428571,585.49856608593,"Central America_28","NIC_28",63.16231,"NIC",36,3
"1254","NIC",2018,59315,"Nicaragua","Central America",12.670697,"north","NIC 2018",0,29,29,29,29,6400080,36292.6571428571,585.49856608593,"Central America_29","NIC_29",64.0008,"NIC",36,3
"1255","NIC",2019,186405,"Nicaragua","Central America",12.670697,"north","NIC 2019",0,30,30,30,30,6483657,36292.6571428571,585.49856608593,"Central America_30","NIC_30",64.83657,"NIC",36,3
"1256","NIC",2020,53953,"Nicaragua","Central America",12.670697,"north","NIC 2020",0,31,31,31,31,6565267,36292.6571428571,585.49856608593,"Central America_31","NIC_31",65.65267,"NIC",36,3
"1257","NIC",2021,36741,"Nicaragua","Central America",12.670697,"north","NIC 2021",0,32,32,32,32,6644741,36292.6571428571,585.49856608593,"Central America_32","NIC_32",66.44741,"NIC",36,3
"1258","NIC",2022,97541,"Nicaragua","Central America",12.670697,"north","NIC 2022",0,33,33,33,33,6730654,36292.6571428571,585.49856608593,"Central America_33","NIC_33",67.30654,"NIC",36,3
"1259","NIC",2023,182642,"Nicaragua","Central America",12.670697,"north","NIC 2023",0,34,34,34,34,6823613,36292.6571428571,585.49856608593,"Central America_34","NIC_34",68.23613,"NIC",36,3
"1260","NIC",2024,90476,"Nicaragua","Central America",12.670697,"north","NIC 2024",0,35,35,35,35,6916140,36292.6571428571,585.49856608593,"Central America_35","NIC_35",69.1614,"NIC",36,3
"1261","PAK",1990,NA,"Pakistan","Asia",NA,"north","PAK 1990",10,1,1,1,1,116155576,17049.76,7.41101829959894,"Asia_1","PAK_1",1161.55576,"PAK",37,1
"1262","PAK",1991,NA,"Pakistan","Asia",NA,"north","PAK 1991",10,2,2,2,2,120060406,17049.76,7.41101829959894,"Asia_2","PAK_2",1200.60406,"PAK",37,1
"1263","PAK",1992,NA,"Pakistan","Asia",NA,"north","PAK 1992",10,3,3,3,3,123546848,17049.76,7.41101829959894,"Asia_3","PAK_3",1235.46848,"PAK",37,1
"1264","PAK",1993,NA,"Pakistan","Asia",NA,"north","PAK 1993",10,4,4,4,4,127020117,17049.76,7.41101829959894,"Asia_4","PAK_4",1270.20117,"PAK",37,1
"1265","PAK",1994,145,"Pakistan","Asia",29.328389,"north","PAK 1994",10,5,5,5,5,130748083,17049.76,7.41101829959894,"Asia_5","PAK_5",1307.48083,"PAK",37,1
"1266","PAK",1995,76,"Pakistan","Asia",29.328389,"north","PAK 1995",10,6,6,6,6,134582253,17049.76,7.41101829959894,"Asia_6","PAK_6",1345.82253,"PAK",37,1
"1267","PAK",1996,NA,"Pakistan","Asia",NA,"north","PAK 1996",10,7,7,7,7,138557092,17049.76,7.41101829959894,"Asia_7","PAK_7",1385.57092,"PAK",37,1
"1268","PAK",1997,251,"Pakistan","Asia",29.328389,"north","PAK 1997",10,8,8,8,8,142531804,17049.76,7.41101829959894,"Asia_8","PAK_8",1425.31804,"PAK",37,1
"1269","PAK",1998,NA,"Pakistan","Asia",NA,"north","PAK 1998",10,9,9,9,9,146522356,17049.76,7.41101829959894,"Asia_9","PAK_9",1465.22356,"PAK",37,1
"1270","PAK",1999,NA,"Pakistan","Asia",NA,"north","PAK 1999",10,10,10,10,10,150565377,17049.76,7.41101829959894,"Asia_10","PAK_10",1505.65377,"PAK",37,1
"1271","PAK",2000,NA,"Pakistan","Asia",NA,"north","PAK 2000",10,11,11,11,11,154879127,17049.76,7.41101829959894,"Asia_11","PAK_11",1548.79127,"PAK",37,1
"1272","PAK",2001,NA,"Pakistan","Asia",NA,"north","PAK 2001",10,12,12,12,12,159270907,17049.76,7.41101829959894,"Asia_12","PAK_12",1592.70907,"PAK",37,1
"1273","PAK",2002,NA,"Pakistan","Asia",NA,"north","PAK 2002",10,13,13,13,13,163222549,17049.76,7.41101829959894,"Asia_13","PAK_13",1632.22549,"PAK",37,1
"1274","PAK",2003,17,"Pakistan","Asia",29.328389,"north","PAK 2003",10,14,14,14,14,167110248,17049.76,7.41101829959894,"Asia_14","PAK_14",1671.10248,"PAK",37,1
"1275","PAK",2004,25,"Pakistan","Asia",29.328389,"north","PAK 2004",10,15,15,15,15,171286000,17049.76,7.41101829959894,"Asia_15","PAK_15",1712.86,"PAK",37,1
"1276","PAK",2005,3940,"Pakistan","Asia",29.328389,"north","PAK 2005",10,16,16,16,16,175453212,17049.76,7.41101829959894,"Asia_16","PAK_16",1754.53212,"PAK",37,1
"1277","PAK",2006,1931,"Pakistan","Asia",29.328389,"north","PAK 2006",10,17,17,17,17,179682690,17049.76,7.41101829959894,"Asia_17","PAK_17",1796.8269,"PAK",37,1
"1278","PAK",2007,1199,"Pakistan","Asia",29.328389,"north","PAK 2007",10,18,18,18,18,184493231,17049.76,7.41101829959894,"Asia_18","PAK_18",1844.93231,"PAK",37,1
"1279","PAK",2008,1795,"Pakistan","Asia",29.328389,"north","PAK 2008",10,19,19,19,19,189499113,17049.76,7.41101829959894,"Asia_19","PAK_19",1894.99113,"PAK",37,1
"1280","PAK",2009,946,"Pakistan","Asia",29.328389,"north","PAK 2009",10,20,20,20,20,194376534,17049.76,7.41101829959894,"Asia_20","PAK_20",1943.76534,"PAK",37,1
"1281","PAK",2010,9785,"Pakistan","Asia",29.328389,"north","PAK 2010",10,21,21,21,21,199239047,17049.76,7.41101829959894,"Asia_21","PAK_21",1992.39047,"PAK",37,1
"1282","PAK",2011,24928,"Pakistan","Asia",29.328389,"north","PAK 2011",10,22,22,22,22,203746065,17049.76,7.41101829959894,"Asia_22","PAK_22",2037.46065,"PAK",37,1
"1283","PAK",2012,3764,"Pakistan","Asia",29.328389,"north","PAK 2012",10,23,23,23,23,207667125,17049.76,7.41101829959894,"Asia_23","PAK_23",2076.67125,"PAK",37,1
"1284","PAK",2013,28883,"Pakistan","Asia",29.328389,"north","PAK 2013",10,24,24,24,24,211073978,17049.76,7.41101829959894,"Asia_24","PAK_24",2110.73978,"PAK",37,1
"1285","PAK",2014,4128,"Pakistan","Asia",29.328389,"north","PAK 2014",10,25,25,25,25,214264647,17049.76,7.41101829959894,"Asia_25","PAK_25",2142.64647,"PAK",37,1
"1286","PAK",2015,13088,"Pakistan","Asia",29.328389,"north","PAK 2015",10,26,26,26,26,217290883,17049.76,7.41101829959894,"Asia_26","PAK_26",2172.90883,"PAK",37,1
"1287","PAK",2016,9260,"Pakistan","Asia",29.328389,"north","PAK 2016",10,27,27,27,27,220138869,17049.76,7.41101829959894,"Asia_27","PAK_27",2201.38869,"PAK",37,1
"1288","PAK",2017,25023,"Pakistan","Asia",29.328389,"north","PAK 2017",10,28,28,28,28,223273967,17049.76,7.41101829959894,"Asia_28","PAK_28",2232.73967,"PAK",37,1
"1289","PAK",2018,6054,"Pakistan","Asia",29.328389,"north","PAK 2018",10,29,29,29,29,226928892,17049.76,7.41101829959894,"Asia_29","PAK_29",2269.28892,"PAK",37,1
"1290","PAK",2019,48330,"Pakistan","Asia",29.328389,"north","PAK 2019",10,30,30,30,30,230800899,17049.76,7.41101829959894,"Asia_30","PAK_30",2308.00899,"PAK",37,1
"1291","PAK",2020,45121,"Pakistan","Asia",29.328389,"north","PAK 2020",10,31,31,31,31,235001746,17049.76,7.41101829959894,"Asia_31","PAK_31",2350.01746,"PAK",37,1
"1292","PAK",2021,53682,"Pakistan","Asia",29.328389,"north","PAK 2021",10,32,32,32,32,239477801,17049.76,7.41101829959894,"Asia_32","PAK_32",2394.77801,"PAK",37,1
"1293","PAK",2022,78802,"Pakistan","Asia",29.328389,"north","PAK 2022",10,33,33,33,33,243700667,17049.76,7.41101829959894,"Asia_33","PAK_33",2437.00667,"PAK",37,1
"1294","PAK",2023,6638,"Pakistan","Asia",29.328389,"north","PAK 2023",10,34,34,34,34,247504495,17049.76,7.41101829959894,"Asia_34","PAK_34",2475.04495,"PAK",37,1
"1295","PAK",2024,58433,"Pakistan","Asia",29.328389,"north","PAK 2024",10,35,35,35,35,251269164,17049.76,7.41101829959894,"Asia_35","PAK_35",2512.69164,"PAK",37,1
"1296","PAN",1990,0,"Panama","Central America",8.72198,"north","PAN 1990",3,1,1,1,1,2455583,5550.94285714286,146.740695910799,"Central America_1","PAN_1",24.55583,"PAN",38,3
"1297","PAN",1991,0,"Panama","Central America",8.72198,"north","PAN 1991",3,2,2,2,2,2508265,5550.94285714286,146.740695910799,"Central America_2","PAN_2",25.08265,"PAN",38,3
"1298","PAN",1992,0,"Panama","Central America",8.72198,"north","PAN 1992",3,3,3,3,3,2561336,5550.94285714286,146.740695910799,"Central America_3","PAN_3",25.61336,"PAN",38,3
"1299","PAN",1993,13,"Panama","Central America",8.72198,"north","PAN 1993",3,4,4,4,4,2615099,5550.94285714286,146.740695910799,"Central America_4","PAN_4",26.15099,"PAN",38,3
"1300","PAN",1994,20469,"Panama","Central America",8.72198,"north","PAN 1994",3,5,5,5,5,2669546,5550.94285714286,146.740695910799,"Central America_5","PAN_5",26.69546,"PAN",38,3
"1301","PAN",1995,3080,"Panama","Central America",8.72198,"north","PAN 1995",3,6,6,6,6,2724557,5550.94285714286,146.740695910799,"Central America_6","PAN_6",27.24557,"PAN",38,3
"1302","PAN",1996,811,"Panama","Central America",8.72198,"north","PAN 1996",3,7,7,7,7,2780227,5550.94285714286,146.740695910799,"Central America_7","PAN_7",27.80227,"PAN",38,3
"1303","PAN",1997,2628,"Panama","Central America",8.72198,"north","PAN 1997",3,8,8,8,8,2836695,5550.94285714286,146.740695910799,"Central America_8","PAN_8",28.36695,"PAN",38,3
"1304","PAN",1998,2716,"Panama","Central America",8.72198,"north","PAN 1998",3,9,9,9,9,2893914,5550.94285714286,146.740695910799,"Central America_9","PAN_9",28.93914,"PAN",38,3
"1305","PAN",1999,2782,"Panama","Central America",8.72198,"north","PAN 1999",3,10,10,10,10,2951822,5550.94285714286,146.740695910799,"Central America_10","PAN_10",29.51822,"PAN",38,3
"1306","PAN",2000,314,"Panama","Central America",8.72198,"north","PAN 2000",3,11,11,11,11,3010369,5550.94285714286,146.740695910799,"Central America_11","PAN_11",30.10369,"PAN",38,3
"1307","PAN",2001,1538,"Panama","Central America",8.72198,"north","PAN 2001",3,12,12,12,12,3069537,5550.94285714286,146.740695910799,"Central America_12","PAN_12",30.69537,"PAN",38,3
"1308","PAN",2002,706,"Panama","Central America",8.72198,"north","PAN 2002",3,13,13,13,13,3129344,5550.94285714286,146.740695910799,"Central America_13","PAN_13",31.29344,"PAN",38,3
"1309","PAN",2003,293,"Panama","Central America",8.72198,"north","PAN 2003",3,14,14,14,14,3189807,5550.94285714286,146.740695910799,"Central America_14","PAN_14",31.89807,"PAN",38,3
"1310","PAN",2004,369,"Panama","Central America",8.72198,"north","PAN 2004",3,15,15,15,15,3251155,5550.94285714286,146.740695910799,"Central America_15","PAN_15",32.51155,"PAN",38,3
