"","cases","adjusted_year","YearN","ISO_A0","full_name","continent","population_total","mean_fitted","dis_mean","dis_variance","dis_0.025","dis_0.975","dis_0.05","dis_0.95","dis_time","dis_all","continentID","countryID"
"557",94,1990,1,"ECU","Ecuador","South America",10473673,0.913294477518635,-1.81840816534888,1.08618421201661,-3.7559322433515,-0.229898337487368,-3.47323796377381,-0.518444814628467,-1.81840816534888,-0.798864073122795,5,17
"558",10253,2006,17,"ECU","Ecuador","South America",14086131,72.7906548710831,0.276665313236079,0.508401326380907,-0.930712067092172,1.36685418613394,-0.744396061619782,1.17997867084574,0.276665313236079,1.29620940546216,5,17
"559",17516,2009,20,"ECU","Ecuador","South America",14825954,118.14591090058,0.612578867358762,0.506715102380136,-0.68457727631587,1.6136264125251,-0.497696751403304,1.42721462728391,0.612578867358762,1.63212295958484,5,17
"560",4400,2008,19,"ECU","Ecuador","South America",14575202,30.1945953297499,-0.683982289209706,0.507458368873576,-1.96336249681039,0.335270887884985,-1.77733508103619,0.147936450248003,-0.683982289209706,0.335561803016377,5,17
"561",2901,1998,9,"ECU","Ecuador","South America",12251184,23.688035518595,-0.818445130827431,0.523316906127745,-2.25175368726598,0.0787339890206917,-2.06331449228637,-0.111306573555401,-0.818445130827431,0.201098961398651,5,17
"562",15531,2013,24,"ECU","Ecuador","South America",15807128,98.2554473272916,0.123353761226362,0.514350391424324,-0.894501922057469,1.41968734605739,-0.707837244075746,1.23048554228173,0.123353761226362,1.14289785345244,5,17
"563",9903,2002,13,"ECU","Ecuador","South America",13138472,75.3781083350755,0.26866099046517,0.510744819441592,-1.21249907607289,1.09317295145881,-1.02620579860361,0.904981219566298,0.26866099046517,1.28820508269125,5,17
"564",5675,2001,12,"ECU","Ecuador","South America",12910740,43.963050075119,-0.288196314521575,0.51360612025354,-2.03156278438179,0.279320216866849,-1.8440496892893,0.091497745226078,-0.288196314521575,0.731347777704508,5,17
"565",3871,1996,7,"ECU","Ecuador","South America",11810950,32.7794443407939,-0.230659469699597,0.550132349655515,-1.31413925990146,1.06564964532039,-1.11974120795148,0.873597584101403,-0.230659469699597,0.788884622526486,5,17
"566",11662,2012,23,"ECU","Ecuador","South America",15572194,74.8947396683103,-0.080265138241123,0.512127679185115,-1.64447388441218,0.664731440084643,-1.45677333613336,0.477365853409837,-0.080265138241123,0.93927895398496,5,17
"567",18249,2021,32,"ECU","Ecuador","South America",17682454,103.205233176677,-0.0519347836960696,0.644902367818124,-0.781747479764078,1.86265251781858,-0.564902045211365,1.65051843661616,-0.0519347836960696,0.967609308530013,5,17
"568",9015,1992,3,"ECU","Ecuador","South America",10930128,82.4741544726208,1.87514720808699,0.7158864066132,0.49192408178971,3.23958377520157,0.715752384428757,3.01770075486228,1.87514720808699,2.89469130031307,5,17
"569",137,1991,2,"ECU","Ecuador","South America",10702380,1.29152622482042,-1.88257550015039,0.864096537218951,-2.9294615888693,0.141454440008294,-2.68099150380704,-0.107881526935639,-1.88257550015039,-0.863031407924311,5,17
"570",5819,2018,29,"ECU","Ecuador","South America",17049547,34.1344535535366,-1.04616747252502,0.522241272044019,-1.68574443922194,0.647133309290924,-1.49575752776869,0.458257309572781,-1.04616747252502,-0.0266233802989337,5,17
"571",17147,2015,26,"ECU","Ecuador","South America",16266225,105.417990322799,0.117626588177836,0.515689286281426,-1.21267217141551,1.10678121406636,-1.02439353229172,0.918327741173159,0.117626588177836,1.13717068040392,5,17
"572",22934,1999,10,"ECU","Ecuador","South America",12470795,183.903392440093,1.16821930365784,0.524525915676469,-0.617956781211514,1.71191220511728,-0.427982894300007,1.52348935812052,1.16821930365784,2.18776339588392,5,17
"573",11797,2004,15,"ECU","Ecuador","South America",13608701,86.6880990423512,0.455588317013531,0.51064530797217,-0.428763653819704,1.87335899477163,-0.240897626909343,1.68732646798366,0.455588317013531,1.47513240923961,5,17
"574",10864,2000,11,"ECU","Ecuador","South America",12689206,85.6184790919271,0.377039168233772,0.515401605702395,-0.783796364588003,1.53298070215873,-0.595738553435456,1.34474897416559,0.377039168233772,1.39658326045985,5,17
"575",8145,1993,4,"ECU","Ecuador","South America",11154274,73.0203848925384,1.38130591789483,0.63451324790087,-0.113593393856907,2.44748742718259,0.0952832079686853,2.2407265892375,1.38130591789483,2.40085001012092,5,17
"576",14499,2020,31,"ECU","Ecuador","South America",17546065,82.6364360021906,-0.221924921250887,0.571668380116065,-1.12047585013065,1.33877315237286,-0.919465260122729,1.14059553869599,-0.221924921250887,0.797619170975196,5,17
"577",19367,2011,22,"ECU","Ecuador","South America",15326227,126.367171656188,0.520392110379721,0.509254365117327,-0.805116139367977,1.49896989230181,-0.61797910691173,1.31186471690025,0.520392110379721,1.5399362026058,5,17
"578",59105,2023,34,"ECU","Ecuador","South America",17980083,328.727475400442,0.955050076532378,1.00700537130264,-1.66250858418798,1.76903771130668,-1.38577342838361,1.48975139317399,0.955050076532378,1.97459416875846,5,17
"579",2364,2019,30,"FJI","Fiji","Oceania",914899,258.435415970295,0.00580600352630967,0.58734879290592,-1.07621330909955,1.37694518058345,-0.878282226468116,1.17664233940809,0.00580600352630967,-0.173323105641205,4,18
"580",24780,1997,8,"FJI","Fiji","Oceania",812139,3050.88591099113,7.08561971143342,0.596416607210717,4.66498867703156,7.13788850041926,4.86570616758782,6.93717284500437,7.08561971143342,6.90649060226591,4,18
"581",2,2003,14,"FJI","Fiji","Oceania",866286,0.372779371370685,-1.89772401926835,0.790461122882076,-2.98482891380213,0.0511742152607935,-2.73852410948007,-0.194585093767012,-1.89772401926835,-2.07685312843587,4,18
"582",56,2020,31,"FJI","Fiji","Oceania",914963,6.29689177629381,-3.88415368000761,0.695635609960388,-3.47807036364161,-0.81629000796678,-3.26208655559953,-1.0320695103828,-3.88415368000761,-4.06328278917512,4,18
"583",355,2012,23,"FJI","Fiji","Oceania",914918,38.8922925688429,-0.374878648568251,0.680254786326577,-1.93255511402233,0.648919977538084,-1.72216914432184,0.440232442902435,-0.374878648568251,-0.554007757735766,4,18
"584",358,1991,2,"FJI","Fiji","Oceania",779656,45.8538128209976,2.35328822663534,0.858658949266823,0.38075902561571,3.46336558110085,0.630545072899524,3.21347132687926,2.35328822663534,2.17415911746782,4,18
"585",5255,2023,34,"FJI","Fiji","Oceania",924145,568.673290353788,-0.00226013939473235,1.04560587922759,-1.47760347971241,1.99619940907906,-1.19759316708642,1.71339060210666,-0.00226013939473235,-0.181389248562247,4,18
"586",0,2004,15,"FJI","Fiji","Oceania",874366,0.161947236205854,-3.1311469596523,1.06165402487261,-3.74012576021041,-0.103767382052539,-3.4438182224724,-0.396324686402734,-3.1311469596523,-3.31027606881982,4,18
"587",39,1992,3,"FJI","Fiji","Oceania",785346,5.00602960341598,0.284719690160119,0.741440477436229,-1.05842007446835,1.76644973716714,-0.828986573132996,1.53774777602401,0.284719690160119,0.105590580992604,4,18
"588",100,2006,17,"FJI","Fiji","Oceania",890365,11.2561849755555,0.803402275727848,0.573497807441062,-0.680686041363806,1.7519777916328,-0.483286866686147,1.55441562569008,0.803402275727848,0.624273166560333,4,18
"589",5629,2017,28,"FJI","Fiji","Oceania",918759,612.705447132192,1.18653031674588,0.570632307814204,-0.797017710495889,1.61407585309651,-0.599278904184367,1.42033596961036,1.18653031674588,1.00740120757836,4,18
"590",5244,2013,24,"FJI","Fiji","Oceania",916352,572.226210573821,1.98717908833734,0.630505166582451,0.468694441980906,2.97168146004746,0.671766138248376,2.76838974994867,1.98717908833734,1.80804997916983,4,18
"591",430,1998,9,"FJI","Fiji","Oceania",822258,52.1834521888273,3.09796544619432,0.622922624002982,1.47117727744888,3.98772165820195,1.67402408137473,3.78206355389473,3.09796544619432,2.91883633702681,4,18
"592",16,2002,13,"FJI","Fiji","Oceania",858049,1.94846393482897,-0.00664744207735457,0.623228936959155,-1.72115936253329,0.860641538786755,-1.51349650129787,0.649351927327854,-0.00664744207735457,-0.185776551244869,4,18
